MSOA21CD_home,county_home,MSOA21CD_work,county_work,count
E02000449,GREATER_LONDON_AUTHORITY,E02000103,GREATER_LONDON_AUTHORITY,1
E02000449,GREATER_LONDON_AUTHORITY,E02000104,GREATER_LONDON_AUTHORITY,1
E02000449,GREATER_LONDON_AUTHORITY,E02000106,GREATER_LONDON_AUTHORITY,1
E02000449,GREATER_LONDON_AUTHORITY,E02000111,GREATER_LONDON_AUTHORITY,2
E02000449,GREATER_LONDON_AUTHORITY,E02000112,GREATER_LONDON_AUTHORITY,1
E02000449,GREATER_LONDON_AUTHORITY,E02000113,GREATER_LONDON_AUTHORITY,1
E02000449,GREATER_LONDON_AUTHORITY,E02000118,GREATER_LONDON_AUTHORITY,1
E02000449,GREATER_LONDON_AUTHORITY,E02000124,GREATER_LONDON_AUTHORITY,1
E02000449,GREATER_LONDON_AUTHORITY,E02000184,GREATER_LONDON_AUTHORITY,1
E02000449,GREATER_LONDON_AUTHORITY,E02000192,GREATER_LONDON_AUTHORITY,2
E02000449,GREATER_LONDON_AUTHORITY,E02000195,GREATER_LONDON_AUTHORITY,1
E02000449,GREATER_LONDON_AUTHORITY,E02000239,GREATER_LONDON_AUTHORITY,1
E02000449,GREATER_LONDON_AUTHORITY,E02000250,GREATER_LONDON_AUTHORITY,1
E02000449,GREATER_LONDON_AUTHORITY,E02000379,GREATER_LONDON_AUTHORITY,1
E02000449,GREATER_LONDON_AUTHORITY,E02000435,GREATER_LONDON_AUTHORITY,1
E02000449,GREATER_LONDON_AUTHORITY,E02000436,GREATER_LONDON_AUTHORITY,1
E02000449,GREATER_LONDON_AUTHORITY,E02000437,GREATER_LONDON_AUTHORITY,1
E02000449,GREATER_LONDON_AUTHORITY,E02000440,GREATER_LONDON_AUTHORITY,3
E02000449,GREATER_LONDON_AUTHORITY,E02000442,GREATER_LONDON_AUTHORITY,6
E02000449,GREATER_LONDON_AUTHORITY,E02000444,GREATER_LONDON_AUTHORITY,1
E02000449,GREATER_LONDON_AUTHORITY,E02000448,GREATER_LONDON_AUTHORITY,1
E02000449,GREATER_LONDON_AUTHORITY,E02000449,GREATER_LONDON_AUTHORITY,7
E02000449,GREATER_LONDON_AUTHORITY,E02000452,GREATER_LONDON_AUTHORITY,1
E02000449,GREATER_LONDON_AUTHORITY,E02000454,GREATER_LONDON_AUTHORITY,1
E02000449,GREATER_LONDON_AUTHORITY,E02000455,GREATER_LONDON_AUTHORITY,1
E02000449,GREATER_LONDON_AUTHORITY,E02000456,GREATER_LONDON_AUTHORITY,1
E02000449,GREATER_LONDON_AUTHORITY,E02000501,GREATER_LONDON_AUTHORITY,1
E02000449,GREATER_LONDON_AUTHORITY,E02000525,GREATER_LONDON_AUTHORITY,1
E02000449,GREATER_LONDON_AUTHORITY,E02000530,GREATER_LONDON_AUTHORITY,1
E02000449,GREATER_LONDON_AUTHORITY,E02000568,GREATER_LONDON_AUTHORITY,1
E02000449,GREATER_LONDON_AUTHORITY,E02000576,GREATER_LONDON_AUTHORITY,1
E02000449,GREATER_LONDON_AUTHORITY,E02000789,GREATER_LONDON_AUTHORITY,1
E02000449,GREATER_LONDON_AUTHORITY,E02000808,GREATER_LONDON_AUTHORITY,1
E02000449,GREATER_LONDON_AUTHORITY,E02000964,GREATER_LONDON_AUTHORITY,1
E02000449,GREATER_LONDON_AUTHORITY,E02000974,GREATER_LONDON_AUTHORITY,1
E02000449,GREATER_LONDON_AUTHORITY,E02000978,GREATER_LONDON_AUTHORITY,1
E02000449,GREATER_LONDON_AUTHORITY,E02006882,GREATER_LONDON_AUTHORITY,2
E02000451,GREATER_LONDON_AUTHORITY,E02000001,GREATER_LONDON_AUTHORITY,2
E02000451,GREATER_LONDON_AUTHORITY,E02000024,GREATER_LONDON_AUTHORITY,1
E02000451,GREATER_LONDON_AUTHORITY,E02000027,GREATER_LONDON_AUTHORITY,1
E02000451,GREATER_LONDON_AUTHORITY,E02000050,GREATER_LONDON_AUTHORITY,1
E02000451,GREATER_LONDON_AUTHORITY,E02000051,GREATER_LONDON_AUTHORITY,1
E02000451,GREATER_LONDON_AUTHORITY,E02000056,GREATER_LONDON_AUTHORITY,1
E02000451,GREATER_LONDON_AUTHORITY,E02000058,GREATER_LONDON_AUTHORITY,1
E02000451,GREATER_LONDON_AUTHORITY,E02000093,GREATER_LONDON_AUTHORITY,1
E02000451,GREATER_LONDON_AUTHORITY,E02000096,GREATER_LONDON_AUTHORITY,1
E02000451,GREATER_LONDON_AUTHORITY,E02000100,GREATER_LONDON_AUTHORITY,4
E02000451,GREATER_LONDON_AUTHORITY,E02000104,GREATER_LONDON_AUTHORITY,2
E02000451,GREATER_LONDON_AUTHORITY,E02000105,GREATER_LONDON_AUTHORITY,1
E02000451,GREATER_LONDON_AUTHORITY,E02000111,GREATER_LONDON_AUTHORITY,1
E02000451,GREATER_LONDON_AUTHORITY,E02000112,GREATER_LONDON_AUTHORITY,2
E02000451,GREATER_LONDON_AUTHORITY,E02000121,GREATER_LONDON_AUTHORITY,3
E02000451,GREATER_LONDON_AUTHORITY,E02000183,GREATER_LONDON_AUTHORITY,1
E02000451,GREATER_LONDON_AUTHORITY,E02000186,GREATER_LONDON_AUTHORITY,1
E02000451,GREATER_LONDON_AUTHORITY,E02000191,GREATER_LONDON_AUTHORITY,3
E02000451,GREATER_LONDON_AUTHORITY,E02000192,GREATER_LONDON_AUTHORITY,1
E02000451,GREATER_LONDON_AUTHORITY,E02000242,GREATER_LONDON_AUTHORITY,1
E02000451,GREATER_LONDON_AUTHORITY,E02000305,GREATER_LONDON_AUTHORITY,1
E02000451,GREATER_LONDON_AUTHORITY,E02000372,GREATER_LONDON_AUTHORITY,1
E02000451,GREATER_LONDON_AUTHORITY,E02000438,GREATER_LONDON_AUTHORITY,2
E02000451,GREATER_LONDON_AUTHORITY,E02000439,GREATER_LONDON_AUTHORITY,1
E02000451,GREATER_LONDON_AUTHORITY,E02000441,GREATER_LONDON_AUTHORITY,1
E02000451,GREATER_LONDON_AUTHORITY,E02000445,GREATER_LONDON_AUTHORITY,1
E02000451,GREATER_LONDON_AUTHORITY,E02000448,GREATER_LONDON_AUTHORITY,3
E02000451,GREATER_LONDON_AUTHORITY,E02000451,GREATER_LONDON_AUTHORITY,12
E02000451,GREATER_LONDON_AUTHORITY,E02000452,GREATER_LONDON_AUTHORITY,1
E02000451,GREATER_LONDON_AUTHORITY,E02000453,GREATER_LONDON_AUTHORITY,1
E02000451,GREATER_LONDON_AUTHORITY,E02000454,GREATER_LONDON_AUTHORITY,1
E02000451,GREATER_LONDON_AUTHORITY,E02000455,GREATER_LONDON_AUTHORITY,1
E02000451,GREATER_LONDON_AUTHORITY,E02000456,GREATER_LONDON_AUTHORITY,1
E02000451,GREATER_LONDON_AUTHORITY,E02000457,GREATER_LONDON_AUTHORITY,1
E02000451,GREATER_LONDON_AUTHORITY,E02000460,GREATER_LONDON_AUTHORITY,1
E02000451,GREATER_LONDON_AUTHORITY,E02000494,GREATER_LONDON_AUTHORITY,1
E02000451,GREATER_LONDON_AUTHORITY,E02000495,GREATER_LONDON_AUTHORITY,1
E02000451,GREATER_LONDON_AUTHORITY,E02000496,GREATER_LONDON_AUTHORITY,1
E02000451,GREATER_LONDON_AUTHORITY,E02000497,GREATER_LONDON_AUTHORITY,1
E02000451,GREATER_LONDON_AUTHORITY,E02000499,GREATER_LONDON_AUTHORITY,1
E02000451,GREATER_LONDON_AUTHORITY,E02000501,GREATER_LONDON_AUTHORITY,1
E02000451,GREATER_LONDON_AUTHORITY,E02000511,GREATER_LONDON_AUTHORITY,1
E02000451,GREATER_LONDON_AUTHORITY,E02000543,GREATER_LONDON_AUTHORITY,1
E02000451,GREATER_LONDON_AUTHORITY,E02000594,GREATER_LONDON_AUTHORITY,1
E02000451,GREATER_LONDON_AUTHORITY,E02000970,GREATER_LONDON_AUTHORITY,1
E02000451,GREATER_LONDON_AUTHORITY,E02000975,GREATER_LONDON_AUTHORITY,1
E02000451,GREATER_LONDON_AUTHORITY,E02000977,GREATER_LONDON_AUTHORITY,2
E02000451,GREATER_LONDON_AUTHORITY,E02006795,GREATER_LONDON_AUTHORITY,1
E02000451,GREATER_LONDON_AUTHORITY,E02006796,GREATER_LONDON_AUTHORITY,1
E02000451,GREATER_LONDON_AUTHORITY,E02006853,GREATER_LONDON_AUTHORITY,1
E02000451,GREATER_LONDON_AUTHORITY,E02006854,GREATER_LONDON_AUTHORITY,1
E02000451,GREATER_LONDON_AUTHORITY,E02006882,GREATER_LONDON_AUTHORITY,1
E02000451,GREATER_LONDON_AUTHORITY,E02007115,GREATER_LONDON_AUTHORITY,4
E02000452,GREATER_LONDON_AUTHORITY,E02000001,GREATER_LONDON_AUTHORITY,1
E02000452,GREATER_LONDON_AUTHORITY,E02000058,GREATER_LONDON_AUTHORITY,1
E02000452,GREATER_LONDON_AUTHORITY,E02000062,GREATER_LONDON_AUTHORITY,1
E02000452,GREATER_LONDON_AUTHORITY,E02000095,GREATER_LONDON_AUTHORITY,1
E02000452,GREATER_LONDON_AUTHORITY,E02000098,GREATER_LONDON_AUTHORITY,1
E02000452,GREATER_LONDON_AUTHORITY,E02000100,GREATER_LONDON_AUTHORITY,1
E02000452,GREATER_LONDON_AUTHORITY,E02000119,GREATER_LONDON_AUTHORITY,1
E02000452,GREATER_LONDON_AUTHORITY,E02000175,GREATER_LONDON_AUTHORITY,1
E02000452,GREATER_LONDON_AUTHORITY,E02000182,GREATER_LONDON_AUTHORITY,1
E02000452,GREATER_LONDON_AUTHORITY,E02000192,GREATER_LONDON_AUTHORITY,1
E02000452,GREATER_LONDON_AUTHORITY,E02000247,GREATER_LONDON_AUTHORITY,1
E02000452,GREATER_LONDON_AUTHORITY,E02000255,GREATER_LONDON_AUTHORITY,1
E02000452,GREATER_LONDON_AUTHORITY,E02000276,GREATER_LONDON_AUTHORITY,1
E02000452,GREATER_LONDON_AUTHORITY,E02000346,GREATER_LONDON_AUTHORITY,1
E02000452,GREATER_LONDON_AUTHORITY,E02000437,GREATER_LONDON_AUTHORITY,2
E02000452,GREATER_LONDON_AUTHORITY,E02000438,GREATER_LONDON_AUTHORITY,1
E02000452,GREATER_LONDON_AUTHORITY,E02000445,GREATER_LONDON_AUTHORITY,2
E02000452,GREATER_LONDON_AUTHORITY,E02000448,GREATER_LONDON_AUTHORITY,1
E02000452,GREATER_LONDON_AUTHORITY,E02000451,GREATER_LONDON_AUTHORITY,2
E02000452,GREATER_LONDON_AUTHORITY,E02000452,GREATER_LONDON_AUTHORITY,7
E02000452,GREATER_LONDON_AUTHORITY,E02000454,GREATER_LONDON_AUTHORITY,1
E02000452,GREATER_LONDON_AUTHORITY,E02000455,GREATER_LONDON_AUTHORITY,6
E02000452,GREATER_LONDON_AUTHORITY,E02000459,GREATER_LONDON_AUTHORITY,1
E02000452,GREATER_LONDON_AUTHORITY,E02000461,GREATER_LONDON_AUTHORITY,2
E02000452,GREATER_LONDON_AUTHORITY,E02000495,GREATER_LONDON_AUTHORITY,1
E02000452,GREATER_LONDON_AUTHORITY,E02000496,GREATER_LONDON_AUTHORITY,1
E02000452,GREATER_LONDON_AUTHORITY,E02000497,GREATER_LONDON_AUTHORITY,1
E02000452,GREATER_LONDON_AUTHORITY,E02000499,GREATER_LONDON_AUTHORITY,1
E02000452,GREATER_LONDON_AUTHORITY,E02000508,GREATER_LONDON_AUTHORITY,2
E02000452,GREATER_LONDON_AUTHORITY,E02000520,GREATER_LONDON_AUTHORITY,1
E02000452,GREATER_LONDON_AUTHORITY,E02000562,GREATER_LONDON_AUTHORITY,1
E02000452,GREATER_LONDON_AUTHORITY,E02000575,GREATER_LONDON_AUTHORITY,1
E02000452,GREATER_LONDON_AUTHORITY,E02000576,GREATER_LONDON_AUTHORITY,1
E02000452,GREATER_LONDON_AUTHORITY,E02000591,GREATER_LONDON_AUTHORITY,1
E02000452,GREATER_LONDON_AUTHORITY,E02000593,GREATER_LONDON_AUTHORITY,1
E02000452,GREATER_LONDON_AUTHORITY,E02000732,GREATER_LONDON_AUTHORITY,1
E02000452,GREATER_LONDON_AUTHORITY,E02000784,GREATER_LONDON_AUTHORITY,1
E02000452,GREATER_LONDON_AUTHORITY,E02000808,GREATER_LONDON_AUTHORITY,1
E02000452,GREATER_LONDON_AUTHORITY,E02000928,GREATER_LONDON_AUTHORITY,1
E02000452,GREATER_LONDON_AUTHORITY,E02000969,GREATER_LONDON_AUTHORITY,1
E02000452,GREATER_LONDON_AUTHORITY,E02000982,GREATER_LONDON_AUTHORITY,1
E02000452,GREATER_LONDON_AUTHORITY,E02006882,GREATER_LONDON_AUTHORITY,2
E02000453,GREATER_LONDON_AUTHORITY,E02000001,GREATER_LONDON_AUTHORITY,5
E02000453,GREATER_LONDON_AUTHORITY,E02000005,GREATER_LONDON_AUTHORITY,2
E02000453,GREATER_LONDON_AUTHORITY,E02000041,GREATER_LONDON_AUTHORITY,1
E02000453,GREATER_LONDON_AUTHORITY,E02000064,GREATER_LONDON_AUTHORITY,2
E02000453,GREATER_LONDON_AUTHORITY,E02000102,GREATER_LONDON_AUTHORITY,1
E02000453,GREATER_LONDON_AUTHORITY,E02000123,GREATER_LONDON_AUTHORITY,1
E02000453,GREATER_LONDON_AUTHORITY,E02000264,GREATER_LONDON_AUTHORITY,1
E02000453,GREATER_LONDON_AUTHORITY,E02000433,GREATER_LONDON_AUTHORITY,1
E02000453,GREATER_LONDON_AUTHORITY,E02000437,GREATER_LONDON_AUTHORITY,1
E02000453,GREATER_LONDON_AUTHORITY,E02000438,GREATER_LONDON_AUTHORITY,1
E02000453,GREATER_LONDON_AUTHORITY,E02000443,GREATER_LONDON_AUTHORITY,2
E02000453,GREATER_LONDON_AUTHORITY,E02000445,GREATER_LONDON_AUTHORITY,1
E02000453,GREATER_LONDON_AUTHORITY,E02000447,GREATER_LONDON_AUTHORITY,2
E02000453,GREATER_LONDON_AUTHORITY,E02000451,GREATER_LONDON_AUTHORITY,11
E02000453,GREATER_LONDON_AUTHORITY,E02000452,GREATER_LONDON_AUTHORITY,1
E02000453,GREATER_LONDON_AUTHORITY,E02000453,GREATER_LONDON_AUTHORITY,3
E02000453,GREATER_LONDON_AUTHORITY,E02000455,GREATER_LONDON_AUTHORITY,4
E02000453,GREATER_LONDON_AUTHORITY,E02000456,GREATER_LONDON_AUTHORITY,2
E02000453,GREATER_LONDON_AUTHORITY,E02000459,GREATER_LONDON_AUTHORITY,3
E02000453,GREATER_LONDON_AUTHORITY,E02000461,GREATER_LONDON_AUTHORITY,1
E02000453,GREATER_LONDON_AUTHORITY,E02000495,GREATER_LONDON_AUTHORITY,1
E02000453,GREATER_LONDON_AUTHORITY,E02000519,GREATER_LONDON_AUTHORITY,1
E02000453,GREATER_LONDON_AUTHORITY,E02000748,GREATER_LONDON_AUTHORITY,1
E02000453,GREATER_LONDON_AUTHORITY,E02000787,GREATER_LONDON_AUTHORITY,1
E02000453,GREATER_LONDON_AUTHORITY,E02000880,GREATER_LONDON_AUTHORITY,1
E02000453,GREATER_LONDON_AUTHORITY,E02000970,GREATER_LONDON_AUTHORITY,1
E02000453,GREATER_LONDON_AUTHORITY,E02000972,GREATER_LONDON_AUTHORITY,2
E02000453,GREATER_LONDON_AUTHORITY,E02000977,GREATER_LONDON_AUTHORITY,1
E02000453,GREATER_LONDON_AUTHORITY,E02006854,GREATER_LONDON_AUTHORITY,1
E02000453,GREATER_LONDON_AUTHORITY,E02006882,GREATER_LONDON_AUTHORITY,1
E02000453,GREATER_LONDON_AUTHORITY,E02006956,GREATER_LONDON_AUTHORITY,1
E02000454,GREATER_LONDON_AUTHORITY,E02000001,GREATER_LONDON_AUTHORITY,4
E02000454,GREATER_LONDON_AUTHORITY,E02000039,GREATER_LONDON_AUTHORITY,1
E02000454,GREATER_LONDON_AUTHORITY,E02000050,GREATER_LONDON_AUTHORITY,1
E02000454,GREATER_LONDON_AUTHORITY,E02000051,GREATER_LONDON_AUTHORITY,1
E02000454,GREATER_LONDON_AUTHORITY,E02000058,GREATER_LONDON_AUTHORITY,1
E02000454,GREATER_LONDON_AUTHORITY,E02000100,GREATER_LONDON_AUTHORITY,3
E02000454,GREATER_LONDON_AUTHORITY,E02000105,GREATER_LONDON_AUTHORITY,2
E02000454,GREATER_LONDON_AUTHORITY,E02000106,GREATER_LONDON_AUTHORITY,1
E02000454,GREATER_LONDON_AUTHORITY,E02000113,GREATER_LONDON_AUTHORITY,1
E02000454,GREATER_LONDON_AUTHORITY,E02000191,GREATER_LONDON_AUTHORITY,1
E02000454,GREATER_LONDON_AUTHORITY,E02000193,GREATER_LONDON_AUTHORITY,1
E02000454,GREATER_LONDON_AUTHORITY,E02000240,GREATER_LONDON_AUTHORITY,1
E02000454,GREATER_LONDON_AUTHORITY,E02000242,GREATER_LONDON_AUTHORITY,2
E02000454,GREATER_LONDON_AUTHORITY,E02000249,GREATER_LONDON_AUTHORITY,1
E02000454,GREATER_LONDON_AUTHORITY,E02000266,GREATER_LONDON_AUTHORITY,2
E02000454,GREATER_LONDON_AUTHORITY,E02000384,GREATER_LONDON_AUTHORITY,1
E02000454,GREATER_LONDON_AUTHORITY,E02000387,GREATER_LONDON_AUTHORITY,1
E02000454,GREATER_LONDON_AUTHORITY,E02000436,GREATER_LONDON_AUTHORITY,2
E02000454,GREATER_LONDON_AUTHORITY,E02000437,GREATER_LONDON_AUTHORITY,1
E02000454,GREATER_LONDON_AUTHORITY,E02000438,GREATER_LONDON_AUTHORITY,2
E02000454,GREATER_LONDON_AUTHORITY,E02000443,GREATER_LONDON_AUTHORITY,1
E02000454,GREATER_LONDON_AUTHORITY,E02000445,GREATER_LONDON_AUTHORITY,1
E02000454,GREATER_LONDON_AUTHORITY,E02000448,GREATER_LONDON_AUTHORITY,4
E02000454,GREATER_LONDON_AUTHORITY,E02000451,GREATER_LONDON_AUTHORITY,5
E02000454,GREATER_LONDON_AUTHORITY,E02000454,GREATER_LONDON_AUTHORITY,12
E02000454,GREATER_LONDON_AUTHORITY,E02000455,GREATER_LONDON_AUTHORITY,1
E02000454,GREATER_LONDON_AUTHORITY,E02000459,GREATER_LONDON_AUTHORITY,1
E02000454,GREATER_LONDON_AUTHORITY,E02000461,GREATER_LONDON_AUTHORITY,1
E02000454,GREATER_LONDON_AUTHORITY,E02000462,GREATER_LONDON_AUTHORITY,2
E02000454,GREATER_LONDON_AUTHORITY,E02000463,GREATER_LONDON_AUTHORITY,1
E02000454,GREATER_LONDON_AUTHORITY,E02000495,GREATER_LONDON_AUTHORITY,3
E02000454,GREATER_LONDON_AUTHORITY,E02000497,GREATER_LONDON_AUTHORITY,7
E02000454,GREATER_LONDON_AUTHORITY,E02000499,GREATER_LONDON_AUTHORITY,2
E02000454,GREATER_LONDON_AUTHORITY,E02000500,GREATER_LONDON_AUTHORITY,2
E02000454,GREATER_LONDON_AUTHORITY,E02000501,GREATER_LONDON_AUTHORITY,2
E02000454,GREATER_LONDON_AUTHORITY,E02000502,GREATER_LONDON_AUTHORITY,1
E02000454,GREATER_LONDON_AUTHORITY,E02000503,GREATER_LONDON_AUTHORITY,2
E02000454,GREATER_LONDON_AUTHORITY,E02000508,GREATER_LONDON_AUTHORITY,2
E02000454,GREATER_LONDON_AUTHORITY,E02000524,GREATER_LONDON_AUTHORITY,1
E02000454,GREATER_LONDON_AUTHORITY,E02000534,GREATER_LONDON_AUTHORITY,2
E02000454,GREATER_LONDON_AUTHORITY,E02000543,GREATER_LONDON_AUTHORITY,1
E02000454,GREATER_LONDON_AUTHORITY,E02000574,GREATER_LONDON_AUTHORITY,1
E02000454,GREATER_LONDON_AUTHORITY,E02000794,GREATER_LONDON_AUTHORITY,1
E02000454,GREATER_LONDON_AUTHORITY,E02000873,GREATER_LONDON_AUTHORITY,1
E02000454,GREATER_LONDON_AUTHORITY,E02000922,GREATER_LONDON_AUTHORITY,1
E02000454,GREATER_LONDON_AUTHORITY,E02000967,GREATER_LONDON_AUTHORITY,1
E02000454,GREATER_LONDON_AUTHORITY,E02000972,GREATER_LONDON_AUTHORITY,1
E02000454,GREATER_LONDON_AUTHORITY,E02000974,GREATER_LONDON_AUTHORITY,1
E02000454,GREATER_LONDON_AUTHORITY,E02000977,GREATER_LONDON_AUTHORITY,1
E02000454,GREATER_LONDON_AUTHORITY,E02000979,GREATER_LONDON_AUTHORITY,1
E02000454,GREATER_LONDON_AUTHORITY,E02006992,GREATER_LONDON_AUTHORITY,1
E02000454,GREATER_LONDON_AUTHORITY,E02007115,GREATER_LONDON_AUTHORITY,2
E02000455,GREATER_LONDON_AUTHORITY,E02000027,GREATER_LONDON_AUTHORITY,1
E02000455,GREATER_LONDON_AUTHORITY,E02000061,GREATER_LONDON_AUTHORITY,1
E02000455,GREATER_LONDON_AUTHORITY,E02000095,GREATER_LONDON_AUTHORITY,1
E02000455,GREATER_LONDON_AUTHORITY,E02000096,GREATER_LONDON_AUTHORITY,2
E02000455,GREATER_LONDON_AUTHORITY,E02000100,GREATER_LONDON_AUTHORITY,2
E02000455,GREATER_LONDON_AUTHORITY,E02000112,GREATER_LONDON_AUTHORITY,1
E02000455,GREATER_LONDON_AUTHORITY,E02000118,GREATER_LONDON_AUTHORITY,1
E02000455,GREATER_LONDON_AUTHORITY,E02000119,GREATER_LONDON_AUTHORITY,1
E02000455,GREATER_LONDON_AUTHORITY,E02000175,GREATER_LONDON_AUTHORITY,1
E02000455,GREATER_LONDON_AUTHORITY,E02000185,GREATER_LONDON_AUTHORITY,2
E02000455,GREATER_LONDON_AUTHORITY,E02000191,GREATER_LONDON_AUTHORITY,1
E02000455,GREATER_LONDON_AUTHORITY,E02000238,GREATER_LONDON_AUTHORITY,1
E02000455,GREATER_LONDON_AUTHORITY,E02000245,GREATER_LONDON_AUTHORITY,1
E02000455,GREATER_LONDON_AUTHORITY,E02000252,GREATER_LONDON_AUTHORITY,2
E02000455,GREATER_LONDON_AUTHORITY,E02000345,GREATER_LONDON_AUTHORITY,1
E02000455,GREATER_LONDON_AUTHORITY,E02000415,GREATER_LONDON_AUTHORITY,2
E02000455,GREATER_LONDON_AUTHORITY,E02000433,GREATER_LONDON_AUTHORITY,1
E02000455,GREATER_LONDON_AUTHORITY,E02000435,GREATER_LONDON_AUTHORITY,2
E02000455,GREATER_LONDON_AUTHORITY,E02000436,GREATER_LONDON_AUTHORITY,1
E02000455,GREATER_LONDON_AUTHORITY,E02000437,GREATER_LONDON_AUTHORITY,1
E02000455,GREATER_LONDON_AUTHORITY,E02000438,GREATER_LONDON_AUTHORITY,2
E02000455,GREATER_LONDON_AUTHORITY,E02000440,GREATER_LONDON_AUTHORITY,1
E02000455,GREATER_LONDON_AUTHORITY,E02000442,GREATER_LONDON_AUTHORITY,1
E02000455,GREATER_LONDON_AUTHORITY,E02000443,GREATER_LONDON_AUTHORITY,2
E02000455,GREATER_LONDON_AUTHORITY,E02000448,GREATER_LONDON_AUTHORITY,3
E02000455,GREATER_LONDON_AUTHORITY,E02000449,GREATER_LONDON_AUTHORITY,1
E02000455,GREATER_LONDON_AUTHORITY,E02000452,GREATER_LONDON_AUTHORITY,5
E02000455,GREATER_LONDON_AUTHORITY,E02000453,GREATER_LONDON_AUTHORITY,1
E02000455,GREATER_LONDON_AUTHORITY,E02000454,GREATER_LONDON_AUTHORITY,1
E02000455,GREATER_LONDON_AUTHORITY,E02000455,GREATER_LONDON_AUTHORITY,6
E02000455,GREATER_LONDON_AUTHORITY,E02000459,GREATER_LONDON_AUTHORITY,3
E02000455,GREATER_LONDON_AUTHORITY,E02000461,GREATER_LONDON_AUTHORITY,1
E02000455,GREATER_LONDON_AUTHORITY,E02000494,GREATER_LONDON_AUTHORITY,1
E02000455,GREATER_LONDON_AUTHORITY,E02000495,GREATER_LONDON_AUTHORITY,1
E02000455,GREATER_LONDON_AUTHORITY,E02000496,GREATER_LONDON_AUTHORITY,1
E02000455,GREATER_LONDON_AUTHORITY,E02000509,GREATER_LONDON_AUTHORITY,1
E02000455,GREATER_LONDON_AUTHORITY,E02000510,GREATER_LONDON_AUTHORITY,1
E02000455,GREATER_LONDON_AUTHORITY,E02000573,GREATER_LONDON_AUTHORITY,1
E02000455,GREATER_LONDON_AUTHORITY,E02000589,GREATER_LONDON_AUTHORITY,1
E02000455,GREATER_LONDON_AUTHORITY,E02000620,GREATER_LONDON_AUTHORITY,1
E02000455,GREATER_LONDON_AUTHORITY,E02000808,GREATER_LONDON_AUTHORITY,1
E02000455,GREATER_LONDON_AUTHORITY,E02000966,GREATER_LONDON_AUTHORITY,1
E02000455,GREATER_LONDON_AUTHORITY,E02000970,GREATER_LONDON_AUTHORITY,1
E02000455,GREATER_LONDON_AUTHORITY,E02000972,GREATER_LONDON_AUTHORITY,1
E02000455,GREATER_LONDON_AUTHORITY,E02000974,GREATER_LONDON_AUTHORITY,1
E02000455,GREATER_LONDON_AUTHORITY,E02000978,GREATER_LONDON_AUTHORITY,1
E02000455,GREATER_LONDON_AUTHORITY,E02006956,GREATER_LONDON_AUTHORITY,1
E02000456,GREATER_LONDON_AUTHORITY,E02000001,GREATER_LONDON_AUTHORITY,1
E02000456,GREATER_LONDON_AUTHORITY,E02000048,GREATER_LONDON_AUTHORITY,1
E02000456,GREATER_LONDON_AUTHORITY,E02000056,GREATER_LONDON_AUTHORITY,1
E02000456,GREATER_LONDON_AUTHORITY,E02000058,GREATER_LONDON_AUTHORITY,1
E02000456,GREATER_LONDON_AUTHORITY,E02000191,GREATER_LONDON_AUTHORITY,1
E02000456,GREATER_LONDON_AUTHORITY,E02000239,GREATER_LONDON_AUTHORITY,2
E02000456,GREATER_LONDON_AUTHORITY,E02000264,GREATER_LONDON_AUTHORITY,1
E02000456,GREATER_LONDON_AUTHORITY,E02000367,GREATER_LONDON_AUTHORITY,1
E02000456,GREATER_LONDON_AUTHORITY,E02000375,GREATER_LONDON_AUTHORITY,1
E02000456,GREATER_LONDON_AUTHORITY,E02000433,GREATER_LONDON_AUTHORITY,1
E02000456,GREATER_LONDON_AUTHORITY,E02000434,GREATER_LONDON_AUTHORITY,2
E02000456,GREATER_LONDON_AUTHORITY,E02000436,GREATER_LONDON_AUTHORITY,1
E02000456,GREATER_LONDON_AUTHORITY,E02000438,GREATER_LONDON_AUTHORITY,3
E02000456,GREATER_LONDON_AUTHORITY,E02000441,GREATER_LONDON_AUTHORITY,1
E02000456,GREATER_LONDON_AUTHORITY,E02000445,GREATER_LONDON_AUTHORITY,3
E02000456,GREATER_LONDON_AUTHORITY,E02000447,GREATER_LONDON_AUTHORITY,2
E02000456,GREATER_LONDON_AUTHORITY,E02000451,GREATER_LONDON_AUTHORITY,6
E02000456,GREATER_LONDON_AUTHORITY,E02000453,GREATER_LONDON_AUTHORITY,2
E02000456,GREATER_LONDON_AUTHORITY,E02000455,GREATER_LONDON_AUTHORITY,1
E02000456,GREATER_LONDON_AUTHORITY,E02000456,GREATER_LONDON_AUTHORITY,5
E02000456,GREATER_LONDON_AUTHORITY,E02000457,GREATER_LONDON_AUTHORITY,2
E02000456,GREATER_LONDON_AUTHORITY,E02000460,GREATER_LONDON_AUTHORITY,1
E02000456,GREATER_LONDON_AUTHORITY,E02000461,GREATER_LONDON_AUTHORITY,2
E02000456,GREATER_LONDON_AUTHORITY,E02000463,GREATER_LONDON_AUTHORITY,2
E02000456,GREATER_LONDON_AUTHORITY,E02000494,GREATER_LONDON_AUTHORITY,1
E02000456,GREATER_LONDON_AUTHORITY,E02000508,GREATER_LONDON_AUTHORITY,1
E02000456,GREATER_LONDON_AUTHORITY,E02000516,GREATER_LONDON_AUTHORITY,1
E02000456,GREATER_LONDON_AUTHORITY,E02000522,GREATER_LONDON_AUTHORITY,1
E02000456,GREATER_LONDON_AUTHORITY,E02000779,GREATER_LONDON_AUTHORITY,1
