MSOA21CD,prop_soc1,prop_soc2,prop_soc3,prop_soc4,prop_soc5,prop_soc6,prop_soc7,prop_soc8,prop_soc9
E02000253,0.10786622703721149,0.19736222326895903,0.1358926048045219,0.09138012246820537,0.10339142722562411,0.10810174281676872,0.07112576542628356,0.07348092322185587,0.11139896373056994
E02000254,0.09422644338915272,0.1282179455136216,0.10522369407648088,0.08322919270182455,0.09747563109222694,0.07173206698325418,0.10822294426393402,0.11922019495126218,0.19245188702824295
E02000255,0.16681203663323158,0.28783253379851725,0.1648495420846053,0.08416921064108156,0.060401221107719144,0.06868730920191889,0.057130396860008724,0.045791539467945924,0.06432621020497166
E02000256,0.18241293053684818,0.3238406773138349,0.18241293053684818,0.06946315181835674,0.05387723686742352,0.052722724648835866,0.042716952087742927,0.03405811044833558,0.0584952857417741
E02000258,0.1772002362669817,0.23508564678086238,0.16036621382161842,0.08535144713526285,0.08889545186060248,0.0735380980507974,0.056999409332545777,0.040460720614294156,0.08210277613703484
E02000259,0.14013893083660525,0.2697070371488976,0.1549380851706433,0.07671398369072788,0.10450015101177892,0.07278767743884022,0.058592570220477196,0.03775294472968892,0.08486861975234068
E02000260,0.07744814912050407,0.1260173273825151,0.07849829351535836,0.08348647939091625,0.08033604620635337,0.07508532423208192,0.12654239957994223,0.12286689419795221,0.22971908637437646
E02000261,0.14406389187528798,0.247427430502227,0.14498540930732606,0.07679311933650745,0.08877284595300261,0.07387498080172017,0.06896022116418368,0.056980494547688526,0.09814160651205651
E02000262,0.1475342746060978,0.25557601800695723,0.1772048291385308,0.07223245344792306,0.07346020053202373,0.08123593206466134,0.0560671168405975,0.04604051565377532,0.09064865970943319
E02000263,0.07111834961997829,0.11183496199782844,0.0732899022801303,0.0732899022801303,0.08215707564241766,0.07057546145494029,0.13246471226927253,0.1281216069489685,0.2571480275063337
E02000264,0.18931101094655506,0.3013522215067611,0.18051083923588754,0.07362094870143808,0.06374758531873792,0.05344494526722473,0.045288688559776774,0.02446877012234385,0.06825499034127495
E02000265,0.14742547425474256,0.2856368563685637,0.16639566395663957,0.08437217705510389,0.07154471544715447,0.07190605239385728,0.04986449864498645,0.03902439024390244,0.08383017163504969
E02000266,0.09844464775846294,0.18609332113449223,0.11692589204025618,0.08600182982616651,0.0768526989935956,0.10265324794144556,0.1010064043915828,0.09643183897529735,0.13559011893870082
E02000267,0.13985680190930788,0.2639618138424821,0.16443914081145586,0.07971360381861575,0.10859188544152745,0.07756563245823389,0.04821002386634845,0.0431980906921241,0.07446300715990453
E02000268,0.200451374640952,0.30201066885514977,0.16864997948297086,0.07078375051292572,0.06524415264669675,0.05724251128436603,0.04534263438654083,0.032622076323348376,0.05765285186704965
E02000269,0.20275457213818018,0.33574170241589524,0.18243395800406412,0.0751862722962294,0.052156242944231206,0.048769473921878526,0.0302551365996839,0.0250620907654098,0.047640550914427635
E02000270,0.15095830863465717,0.2799841928472634,0.18059672001580715,0.0737008496344596,0.06283343212803794,0.0677731673582296,0.0612527168543766,0.04188895475202529,0.08101165777514326
E02000271,0.26307320997586486,0.31107535532314295,0.1906677393403057,0.06516492357200322,0.037543577366586214,0.04934298739608474,0.029766693483507644,0.02091713596138375,0.032448377581120944
E02000272,0.18469814704124327,0.31560071727435746,0.17274357441721458,0.08786610878661087,0.06186491332934847,0.04572624028690974,0.04213986849970114,0.038852361028093245,0.050508069336521216
E02000275,0.11058684753759952,0.14597463874963137,0.10115010321439104,0.08198171630787378,0.06871129460336184,0.0707755824240637,0.11176644057800059,0.10380418755529343,0.20524918902978473
E02000276,0.1774986346258875,0.307209175314036,0.1758601856908793,0.07919169852539595,0.0647187329328236,0.06608410704533042,0.04369197160021846,0.026488257782632443,0.05925723648279629
E02000277,0.09326424870466321,0.15220207253886012,0.11431347150259068,0.09844559585492228,0.11269430051813471,0.11172279792746113,0.09067357512953368,0.09294041450777202,0.13374352331606218
E02000278,0.0927922814982974,0.1347900113507378,0.1021566401816118,0.09137343927355278,0.11152099886492622,0.1373439273552781,0.1021566401816118,0.09052213393870602,0.1373439273552781
E02000279,0.10467836257309941,0.1769980506822612,0.10974658869395712,0.0912280701754386,0.10019493177387914,0.11403508771929824,0.08440545808966862,0.07933723196881091,0.13937621832358674
E02000280,0.15922281100176633,0.23164269492808479,0.14256876103961647,0.11380267474135755,0.09084027252081757,0.0762048952813525,0.06510219530658592,0.045672470350744385,0.07494322482967448
E02000281,0.11866006133522057,0.18730832743571596,0.1328143430054258,0.10710073130455296,0.10238263741448454,0.10049539985845718,0.07855626326963906,0.06510969568294409,0.1075725406935598
E02000282,0.09585492227979274,0.13327576280944156,0.08664363845710996,0.08837075417386298,0.1001727115716753,0.1445020149683362,0.10621761658031088,0.08434081750143926,0.16062176165803108
E02000283,0.09255014326647565,0.1467048710601719,0.10057306590257879,0.09426934097421204,0.12951289398280802,0.1154727793696275,0.10057306590257879,0.08681948424068768,0.1335243553008596
E02000284,0.14599574769666904,0.27828962910465393,0.1467044649184975,0.10111032364753131,0.08457358847153319,0.07465154736593432,0.05362626978502244,0.04299551145759509,0.0720529175525632
E02000285,0.1367997523986382,0.24512534818941503,0.14763231197771587,0.12132466728567007,0.09408851748684617,0.08263695450324977,0.05911482513153822,0.048901268956979264,0.06437635406994738
E02000286,0.17012646146504415,0.28465759961822956,0.15652588880935336,0.10713433548079217,0.07587687902648532,0.07229778095919828,0.049630159866380336,0.031496062992125984,0.052254831782390834
E02000287,0.2527729130180969,0.27933450087565675,0.14244016345592528,0.10741389375364857,0.05487448920023351,0.05545826036193812,0.046409807355516634,0.025977816695855225,0.03531815528312901
E02000288,0.08866189989785496,0.13278855975485188,0.10132788559754852,0.08110316649642492,0.10214504596527069,0.14014300306435137,0.11072522982635342,0.09315628192032686,0.14994892747701735
E02000289,0.1834948421381682,0.2725851828696468,0.14817130353235386,0.12222569552985307,0.061894341981869334,0.07314785870584557,0.05064082525789309,0.03938730853391685,0.04845264145045327
E02000290,0.08241324921135647,0.15772870662460567,0.10212933753943218,0.07807570977917981,0.09621451104100946,0.1332807570977918,0.1056782334384858,0.09266561514195584,0.15181388012618297
E02000291,0.1370338248048569,0.24262792714657416,0.13594969644405897,0.08889852558542931,0.09735472679965308,0.0917172593235039,0.06222896790980052,0.05464006938421509,0.08954900260190807
E02000292,0.11160814135540148,0.22366360993066428,0.12972489375978527,0.10221426973831357,0.10668754193692687,0.0963990158801163,0.07112502795795124,0.06396779244016998,0.09460970700067099
E02000293,0.20946177579705177,0.2879670894754885,0.14569763455605073,0.10387384298937265,0.0668495029139527,0.06376414124100103,0.047308878985258825,0.02982516283853274,0.04525197120329105
E02000294,0.0915032679738562,0.14324618736383443,0.09994553376906318,0.10076252723311546,0.11519607843137254,0.11519607843137254,0.09368191721132897,0.09313725490196079,0.14733115468409586
E02000295,0.16477987421383647,0.2674213836477987,0.14893081761006288,0.10817610062893082,0.08477987421383648,0.06943396226415094,0.047547169811320754,0.04025157232704402,0.06867924528301887
E02000296,0.15110925073252407,0.2341984093763081,0.13122645458350773,0.0960652992884052,0.10171619924654668,0.08246128087065718,0.054834658853076604,0.05295102553369611,0.09543742151527836
E02000297,0.16096802841918295,0.22846358792184723,0.14076376554174067,0.11434280639431617,0.09014209591474245,0.08214920071047957,0.06150088809946714,0.05150976909413854,0.07015985790408526
E02000298,0.23593073593073594,0.27994227994227994,0.16041366041366042,0.10341510341510342,0.06565656565656566,0.049062049062049064,0.04521404521404521,0.02477152477152477,0.035594035594035595
E02000299,0.07531834191276077,0.12544026009211595,0.08696830127336765,0.08723923056082362,0.11351937144405311,0.13356813871579518,0.09428339203467895,0.09130316987266324,0.19235979409374154
E02000300,0.08321775312066575,0.14452149791955618,0.0957004160887656,0.09680998613037448,0.12954230235783634,0.12233009708737864,0.08959778085991678,0.08876560332871013,0.14951456310679612
E02000301,0.06698564593301436,0.13800050365147318,0.09619743137748678,0.08184336439184084,0.104507680684966,0.13472676907579956,0.10073029463611181,0.09644925711407706,0.1805590531352304
E02000302,0.13781971691085176,0.228457909113484,0.13235659299726843,0.0931214303451701,0.11124906878569654,0.0836851254035262,0.0648125155202384,0.06332257263471566,0.08517506828904892
E02000303,0.08429237947122861,0.14930015552099535,0.09455676516329704,0.08895800933125972,0.1181959564541213,0.11570762052877138,0.09766718506998445,0.09517884914463452,0.15614307931570762
E02000304,0.19943167140273832,0.31981400154998707,0.14776543528803926,0.08809093257556187,0.07104107465771119,0.06096615861534487,0.042366313614053214,0.02376646861276156,0.046757943683802636
E02000305,0.1684120538576619,0.25796110279974355,0.14319298995511862,0.08206881812353067,0.09489207095533234,0.058559521265227614,0.05749091686257747,0.043812780508655697,0.09360974567215218
E02000306,0.06741573033707865,0.14667476465229273,0.09808685089583966,0.07713331308836927,0.10658973580321895,0.14606741573033707,0.10112359550561797,0.08897661706650471,0.16793197692074097
E02000307,0.10011198208286674,0.16035834266517357,0.10839865621500559,0.10503919372900336,0.11668533034714446,0.10123180291153415,0.08174692049272117,0.0851063829787234,0.14132138857782756
E02000308,0.12399540757749714,0.2225028702640643,0.14374282433983926,0.09621125143513203,0.10034443168771527,0.0748564867967853,0.06567164179104477,0.05464982778415614,0.11802525832376579
E02000309,0.07851851851851852,0.13862433862433862,0.08507936507936507,0.08761904761904762,0.11682539682539683,0.12063492063492064,0.09714285714285714,0.10074074074074074,0.1748148148148148
E02000311,0.10183815761673358,0.1787449820409888,0.11874075639129517,0.08704838368899218,0.12803718571730405,0.09148531586731459,0.08007606169448553,0.074582717092753,0.1394464398901331
E02000312,0.13082528385019487,0.23318081681071004,0.13997627520759193,0.08456193865446535,0.11150652431791222,0.08151160820199967,0.05558379935604135,0.04931367564819522,0.11354007795288934
E02000313,0.06635747413485552,0.14234748483767393,0.09917945058865502,0.07920085622547271,0.08383874420264002,0.15661790938280415,0.08811987156617909,0.10524438102033536,0.17909382804138424
E02000314,0.09119444903353709,0.20006608293408226,0.11812324467206343,0.08243846026763588,0.08045597224516769,0.13530480753345447,0.07913431356352223,0.07021311746241533,0.1430695522881216
E02000315,0.08694610778443114,0.162874251497006,0.0948502994011976,0.07592814371257485,0.1051497005988024,0.14467065868263473,0.08934131736526946,0.08622754491017964,0.1540119760479042
E02000317,0.08582773365913256,0.19059254734270006,0.13042150274893097,0.06353084911423336,0.0824679291386683,0.13989004276114844,0.09071472205253513,0.06689065363469762,0.14966401954795358
E02000318,0.07885737276201972,0.135988734661034,0.09032387849527258,0.07342587004626835,0.1048078857372762,0.12512572922953127,0.09776704888352444,0.07302353651176825,0.22067994367330518
E02000319,0.0990234375,0.17734375,0.1298828125,0.0794921875,0.088671875,0.116796875,0.083203125,0.068359375,0.1572265625
E02000320,0.08351112465711673,0.18774763791526974,0.11520877781164279,0.0908259676927766,0.10271258762572387,0.11612313319110028,0.07619628162145688,0.07893934775982932,0.1487351417250838
E02000321,0.0800578034682081,0.14682080924855492,0.126878612716763,0.073121387283237,0.08583815028901734,0.15289017341040462,0.0777456647398844,0.07832369942196532,0.17832369942196533
E02000323,0.0913390963953678,0.2102430272386234,0.12885336812917958,0.062143206654705595,0.08187897569727613,0.12200293589952699,0.08106344805088893,0.06198010112542815,0.16049584080900342
E02000324,0.10374392683623893,0.21434695627322092,0.13032294941411832,0.08002286367533581,0.08888253786796227,0.10317233495284367,0.08345241497570735,0.05858816804801372,0.13746784795655903
E02000326,0.15499769691386459,0.28281897742975587,0.17250115154306772,0.0783049286043298,0.06448641179180101,0.0718562874251497,0.056425610317825885,0.039613081529249194,0.07899585444495624
E02000327,0.09592641261498029,0.20466491458607097,0.2007227332457293,0.07490144546649145,0.07391590013140605,0.11498028909329829,0.06964520367936924,0.05026281208935611,0.11498028909329829
E02000328,0.18674698795180722,0.34796328169822144,0.19219736087205966,0.06483075157773953,0.04274239816408491,0.05593803786574871,0.03499713138267355,0.021801491681009755,0.052782558806655194
E02000329,0.11522911051212938,0.1940700808625337,0.14285714285714285,0.09400269541778976,0.10141509433962265,0.09973045822102426,0.07446091644204851,0.05963611859838275,0.11859838274932614
E02000331,0.11732711732711733,0.23594923594923595,0.13778813778813778,0.08469308469308469,0.08780108780108781,0.10593110593110593,0.07096607096607097,0.055944055944055944,0.1036001036001036
E02000332,0.14417094941844738,0.25371923180957534,0.15931836624289966,0.09250743846361915,0.08168785501758183,0.08033540708682715,0.05328644847173384,0.05436840681633757,0.08060589667297809
E02000333,0.20403857745629897,0.3447860156720916,0.19228450874020495,0.07414104882459313,0.04038577456298975,0.044002411091018684,0.04189270644966848,0.010548523206751054,0.04792043399638336
E02000334,0.14249843063402384,0.26490897677338354,0.13433772755806653,0.08662900188323917,0.07595731324544884,0.0938480853735091,0.060263653483992465,0.04551161330822348,0.096045197740113
E02000335,0.16459533191876327,0.24795392543194908,0.14822673537435588,0.12367384055774477,0.08123673840557745,0.06911185207638679,0.052137011215519856,0.05122764474083055,0.06183692027887239
E02000337,0.11163032191069575,0.17653167185877466,0.1261682242990654,0.09553478712357218,0.1191588785046729,0.10306334371754933,0.06983385254413292,0.0711318795430945,0.12694704049844235
E02000339,0.1676747311827957,0.26948924731182794,0.16666666666666666,0.10047043010752688,0.07661290322580645,0.07258064516129033,0.04838709677419355,0.043682795698924734,0.05443548387096774
E02000340,0.15850746268656715,0.23970149253731343,0.14955223880597016,0.1155223880597015,0.08746268656716417,0.07462686567164178,0.051940298507462686,0.0426865671641791,0.08
E02000341,0.11192072282133489,0.16525794229087729,0.10667443893908482,0.09822209268434859,0.11017196152725153,0.13028271640921013,0.07781987758670941,0.07781987758670941,0.12183037015447391
E02000342,0.13294198895027623,0.21719613259668508,0.13950276243093923,0.11084254143646409,0.10117403314917127,0.0925414364640884,0.06560773480662983,0.04903314917127072,0.09116022099447514
E02000343,0.13755458515283842,0.2114784778540237,0.11852776044915783,0.10761072988147224,0.11384903306300687,0.08764815970056145,0.06674984404242046,0.05770430442919526,0.09887710542732377
E02000344,0.15064516129032257,0.22516129032258064,0.1435483870967742,0.12903225806451613,0.10064516129032258,0.09064516129032259,0.05096774193548387,0.04806451612903226,0.06129032258064516
E02000345,0.14392059553349876,0.23945409429280398,0.0989454094292804,0.19633995037220844,0.04683622828784119,0.08777915632754342,0.060794044665012405,0.036290322580645164,0.08964019851116625
E02000346,0.12351387054161163,0.313518273888155,0.1800968736239542,0.06318802289740202,0.052840158520475564,0.08146191105239982,0.054601497137824744,0.03963011889035667,0.09114927344782034
E02000347,0.13443030114871157,0.27475939149332507,0.13629307668425955,0.12573734864948774,0.04501707544240919,0.10307357963365414,0.04656938838869916,0.04160198696057125,0.09251785159888233
E02000348,0.10890756302521008,0.24134453781512605,0.11092436974789915,0.15563025210084033,0.05176470588235294,0.11764705882352941,0.07126050420168067,0.043025210084033615,0.09949579831932773
E02000350,0.13412625800548947,0.3061299176578225,0.20420860018298262,0.08636779505946936,0.05141811527904849,0.06623970722781336,0.05160109789569991,0.03403476669716377,0.06587374199451052
E02000351,0.14753508456279238,0.36847786973731556,0.2094278517452321,0.053256567110471394,0.04623965455199712,0.04947822957898525,0.04785894206549118,0.02374955019791292,0.05397625044980209
E02000352,0.15503649635036496,0.31445255474452555,0.21313868613138687,0.06948905109489051,0.05635036496350365,0.06569343065693431,0.03941605839416058,0.030948905109489052,0.05547445255474453
E02000353,0.16168327796234774,0.32801771871539315,0.23410852713178296,0.05957918050941307,0.05227021040974529,0.04961240310077519,0.04186046511627907,0.023698781838316724,0.04916943521594684
E02000354,0.12446873102610807,0.259056871078729,0.22606759765229711,0.06415705322809148,0.056871078729002225,0.08257437765634487,0.055454361465290425,0.043918235175065774,0.08743169398907104
E02000355,0.14558790842409425,0.2842853967548344,0.2525005556790398,0.05445654589908869,0.047566125805734605,0.06312513891975995,0.0488997555012225,0.03489664369859969,0.06868192931762614
E02000356,0.16631628124270031,0.35272132679280543,0.24176594253679046,0.054426535856108384,0.040177528614809624,0.043914973137117494,0.04204625087596356,0.014249007241298762,0.04438215370240598
E02000357,0.09157127991675339,0.2081165452653486,0.15261879986125565,0.07630939993062782,0.06833159902878945,0.1255636489767603,0.06729101630246272,0.060353798126951096,0.14984391259105098
E02000358,0.1367588932806324,0.30703557312252966,0.23541501976284585,0.05486166007905138,0.053280632411067196,0.06561264822134387,0.054703557312252966,0.026719367588932806,0.06561264822134387
E02000359,0.14526627218934912,0.2724852071005917,0.24644970414201184,0.05650887573964497,0.04881656804733728,0.06597633136094674,0.058579881656804736,0.03076923076923077,0.07514792899408285
E02000360,0.11427009294696555,0.2589757608893749,0.1822489520685256,0.059595407326407876,0.049024968106433385,0.08747949699289229,0.08128303262256242,0.05358119190814653,0.11354109713869145
E02000361,0.12671090833678972,0.30817088345085025,0.22293654085441725,0.06055578598092078,0.051223558689340525,0.06636250518457072,0.04852758191621734,0.02861883036084612,0.08689340522604729
E02000362,0.1141888072357264,0.25551158846806105,0.23233465234595818,0.07037874505370266,0.058507631430186544,0.08168456755228942,0.05059355568117581,0.04437535330695308,0.09242509892594686
E02000363,0.09984338292873923,0.22043852779953016,0.1716914643696163,0.07674236491777604,0.05559906029757244,0.11844166014095536,0.07654659357870008,0.04248238057948316,0.13821456538762725
E02000364,0.15669184582607013,0.31493317838466006,0.23513461165988767,0.055006779004454776,0.045128801084640714,0.06352895603331396,0.046097230292465624,0.022080185938407902,0.061398411776099164
E02000366,0.1481299212598425,0.2620570866141732,0.21382874015748032,0.061515748031496065,0.05167322834645669,0.09055118110236221,0.05044291338582677,0.03986220472440945,0.08193897637795275
E02000367,0.16160826032540676,0.3224342928660826,0.23169586983729662,0.05491239048811014,0.04114518147684606,0.05678973717146433,0.04302252816020025,0.024405506883604506,0.06398623279098874
E02000368,0.11674283340257582,0.2793934358122144,0.20170336518487744,0.06418778562525966,0.0519318653926049,0.0837141670128791,0.059202326547569586,0.04694640631491483,0.09617781470710428
E02000369,0.14664380851905578,0.32876170381115655,0.2090201767110642,0.054463932480548594,0.04430963998417513,0.06013451140709482,0.0557826717657919,0.03402347355927733,0.06686008176183568
E02000370,0.14303534303534304,0.31704781704781704,0.19397089397089398,0.0632016632016632,0.038253638253638256,0.07380457380457381,0.05405405405405406,0.030353430353430355,0.08627858627858628
E02000372,0.10728218465539661,0.2856523623753793,0.1293888166449935,0.07910706545296922,0.08214130905938448,0.09124403987863025,0.0658864325964456,0.046163849154746424,0.11313394018205461
E02000373,0.09146548792927575,0.166609996599796,0.13226793607616458,0.08296497789867392,0.06494389663379803,0.14042842570554234,0.09588575314518871,0.07446446786807208,0.1509690581434886
E02000374,0.1424296828246559,0.25314183123877915,0.175344105326152,0.08527827648114901,0.07570317175344106,0.08497905445840814,0.059844404548174746,0.039796529024536204,0.08348294434470377
E02000375,0.15414012738853503,0.261656050955414,0.17961783439490445,0.07592356687898089,0.05681528662420382,0.08152866242038216,0.06802547770700637,0.039235668789808914,0.08305732484076433
E02000376,0.1541025641025641,0.28,0.18564102564102564,0.07512820512820513,0.06076923076923077,0.0741025641025641,0.05692307692307692,0.03769230769230769,0.07564102564102564
E02000377,0.16194817658349328,0.2492802303262956,0.1952975047984645,0.07293666026871401,0.06238003838771593,0.09309021113243762,0.05830134357005758,0.03550863723608445,0.07125719769673704
E02000378,0.17390139335476956,0.31189710610932475,0.1907824222936763,0.06672025723472669,0.04448017148981779,0.06564844587352626,0.0669882100750268,0.022508038585209004,0.05707395498392283
E02000379,0.1894764815306936,0.3085304278501196,0.20435822482062185,0.06643635397289396,0.051288865267074144,0.0661706085570024,0.04384799362211002,0.025245814509699708,0.044645229869784746
E02000380,0.2099009900990099,0.3306930693069307,0.1910891089108911,0.06897689768976897,0.045874587458745876,0.051815181518151815,0.040594059405940595,0.015181518151815182,0.045874587458745876
E02000381,0.2196657786388956,0.31387745216759505,0.1988374909178978,0.06490675708403972,0.03124243158149673,0.056430128360377814,0.044805037539355774,0.019859530152579317,0.05037539355776217
E02000382,0.20072115384615385,0.3254206730769231,0.20042067307692307,0.07091346153846154,0.04326923076923077,0.05618990384615385,0.04266826923076923,0.014423076923076924,0.045973557692307696
E02000383,0.1621978021978022,0.32263736263736265,0.18571428571428572,0.07406593406593406,0.04065934065934066,0.07252747252747253,0.05450549450549451,0.022857142857142857,0.06483516483516484
E02000384,0.15626444752658344,0.29033749422098937,0.1798428109107721,0.07165973185390662,0.05386037910309755,0.08044382801664356,0.05917706888580675,0.03305594082293111,0.07535829865926953
E02000385,0.1664804469273743,0.3622905027932961,0.21731843575418994,0.06452513966480447,0.0335195530726257,0.04636871508379888,0.03715083798882682,0.02318435754189944,0.049162011173184354
E02000386,0.13322884012539185,0.25208986415882967,0.164576802507837,0.07836990595611286,0.06426332288401254,0.09743991640543365,0.06974921630094044,0.050156739811912224,0.09012539184952978
E02000387,0.14392290954305254,0.3161330432079577,0.16692570718060304,0.07367112216350637,0.05066832452595586,0.08641591544917625,0.05843953994404725,0.03170655890581287,0.07211687907988809
E02000388,0.20151183608514026,0.3222597970956833,0.2084742391088124,0.06305947881440223,0.037199124726477024,0.05848418539884623,0.04137656654068032,0.02287646707777999,0.04475830515217824
E02000389,0.226768968456948,0.32502131287297525,0.20076726342711,0.061167945439045183,0.03665814151747655,0.054774083546462064,0.04241261722080136,0.015132139812446719,0.03729752770673487
E02000390,0.20022656471254602,0.3123760974228264,0.20362503540073634,0.05890682526196545,0.04276408949306146,0.05890682526196545,0.05012744265080714,0.019824412347776835,0.05324270744831493
E02000391,0.26266601082144614,0.3071815051647811,0.2031480570585342,0.06271519921298574,0.022134776192818496,0.05410723069355632,0.036645351696999506,0.014756517461878997,0.036645351696999506
E02000392,0.22110162916989914,0.3105120248254461,0.20209464701318852,0.06594259115593483,0.03161365399534523,0.05876648564778898,0.045771916214119475,0.022110162916989914,0.04208688906128782
E02000393,0.24971493728620298,0.3395096921322691,0.20952109464082097,0.06784492588369441,0.021379703534777653,0.03620296465222349,0.033922462941847205,0.011117445838084378,0.03078677309007982
E02000394,0.23193841294907225,0.29786814054480854,0.19581523884721674,0.07599684168969602,0.035530990919857876,0.06079747335175681,0.03908409001184367,0.019936833793920253,0.043031977891827874
E02000395,0.2419760855884204,0.3278791692888609,0.20862177470106985,0.06135934550031466,0.03052234109502832,0.05286343612334802,0.026746381371932033,0.015103838892385148,0.034927627438640654
E02000396,0.23914285714285713,0.26285714285714284,0.19428571428571428,0.07314285714285715,0.032857142857142856,0.06685714285714285,0.046,0.02857142857142857,0.056285714285714286
E02000397,0.1209947393591583,0.21377331420373027,0.13462458153993304,0.0700621712099474,0.1174079387852702,0.08464849354375897,0.06719273075083693,0.04878048780487805,0.14251554280248685
E02000398,0.0572289156626506,0.11713520749665328,0.08433734939759036,0.06693440428380187,0.12048192771084337,0.13253012048192772,0.09404283801874164,0.0893574297188755,0.23795180722891565
E02000400,0.14289379168804514,0.25808106721395585,0.16136480246280144,0.07234479220112879,0.08902001026167265,0.08158029758850692,0.0633658286300667,0.04104669061056952,0.09030271934325294
E02000401,0.08207934336525308,0.16381668946648426,0.11867305061559508,0.08584131326949385,0.12243502051983585,0.11491108071135431,0.09815321477428181,0.06566347469220246,0.1484268125854993
E02000402,0.07798331519767863,0.13964454116793618,0.11860718171926006,0.08088501994922016,0.10845121508886471,0.12295973884657237,0.09031556039173014,0.07798331519767863,0.18317011244105913
E02000403,0.10622802611752888,0.20994475138121546,0.1461577096936213,0.06981416373681568,0.12355600200904068,0.08061275740833752,0.0562531391260673,0.050226017076845805,0.15720743345052737
E02000404,0.09120617944147356,0.16013071895424835,0.11021984551396316,0.07991681521093286,0.12448009506833037,0.0903149138443256,0.0796197266785502,0.08021390374331551,0.18389780154486038
E02000405,0.2095353780747039,0.3662313999392651,0.2046765866990586,0.06164591557849985,0.04828423929547525,0.04221075007591862,0.025204980261160036,0.012754327361068934,0.029456422714849682
E02000406,0.09544658493870403,0.18943374197314652,0.12521891418563924,0.06830122591943957,0.11762988908347928,0.09223584354932866,0.08814944541739637,0.06275539988324577,0.16082895504962055
E02000407,0.08408655162969049,0.15283483976992604,0.11531087373322377,0.06820049301561217,0.12407559572719803,0.10709394686387291,0.07176116132566421,0.07230895645028759,0.2043275814845248
E02000408,0.0699917332598512,0.1606503168917057,0.11022320198401764,0.07550289335905208,0.10581427390465693,0.11352989804353816,0.07219619729953156,0.08156516946817305,0.21052631578947367
E02000409,0.09957325746799431,0.2108819345661451,0.13513513513513514,0.06116642958748222,0.09352773826458037,0.10241820768136557,0.07823613086770982,0.061877667140825036,0.15718349928876243
E02000410,0.19906460099386145,0.3279742765273312,0.2130955860859398,0.06080093539900614,0.043846828412744815,0.04793919906460099,0.04209295527623502,0.0230926629640456,0.04209295527623502
E02000411,0.0864816472694718,0.20734109221128022,0.13733213965980304,0.07000895255147717,0.10546105640107431,0.08361683079677708,0.07860340196956132,0.0612354521038496,0.16991942703670546
E02000412,0.09817412013760254,0.18496956866896005,0.13707329981476582,0.07356443503572374,0.10584810796507012,0.08811854988092088,0.07462291611537444,0.06747816882773221,0.17015083355385022
E02000413,0.19247845390441368,0.34839383651083833,0.1903891355445286,0.06241838600156699,0.04622616871245756,0.054844606946983544,0.03656307129798903,0.022721337163750327,0.04596500391747192
E02000414,0.09178485416109179,0.19427348140219428,0.14664169119614665,0.062349478191062346,0.10596735349210597,0.09124966550709125,0.05592721434305593,0.06288466684506289,0.18892159486218893
E02000415,0.10661375661375662,0.22301587301587303,0.15343915343915343,0.07116402116402117,0.11164021164021164,0.06534391534391534,0.06666666666666667,0.04814814814814815,0.15396825396825398
E02000416,0.14529186195142735,0.32573498082658714,0.20664678312739668,0.06263314870046868,0.05602897315722199,0.06348530038346825,0.04772049424797614,0.02918619514273541,0.06327226246271836
E02000417,0.2071307300509338,0.3486134691567629,0.21901528013582344,0.05913978494623656,0.04074702886247878,0.0365025466893039,0.04018109790605546,0.011884550084889643,0.03678551216751556
E02000418,0.215319449346982,0.3635721849629368,0.22061418990469467,0.05188845746558419,0.033180374161666075,0.03741616660783621,0.03353335686551359,0.010942463819272856,0.03353335686551359
E02000419,0.11949559647718175,0.2578062449959968,0.1789431545236189,0.0644515612489992,0.08686949559647718,0.07465972778222578,0.06805444355484387,0.03182546036829464,0.11789431545236188
E02000420,0.09623039100913135,0.21119175837040505,0.15616951533598689,0.0671973776633107,0.0910793725122922,0.08639662842425662,0.06509014282369469,0.05712947787403418,0.1695153359868883
E02000421,0.08145240431795878,0.165603532875368,0.14254170755642787,0.06894013738959764,0.10598626104023552,0.10451422963689892,0.07630029440628067,0.05814524043179588,0.1965161923454367
E02000422,0.09460976979225154,0.193149915777653,0.13447501403705783,0.07692307692307693,0.10724312184166199,0.09376754632229085,0.06653565412689501,0.05951712521055587,0.17377877596855698
E02000423,0.11898089171974523,0.23439490445859873,0.16993630573248408,0.061146496815286625,0.09095541401273885,0.06777070063694267,0.06343949044585988,0.045095541401273885,0.14828025477707008
E02000424,0.1753381893860562,0.34209157127991674,0.22736732570239335,0.05489073881373569,0.04526534859521332,0.05463059313215401,0.03928199791883455,0.017950052029136316,0.04318418314255983
E02000425,0.11257216164207826,0.18665811417575368,0.0949326491340603,0.1629249518922386,0.07761385503527903,0.08980115458627325,0.06991661321359846,0.04939063502245029,0.15618986529826812
E02000426,0.23165554881746514,0.3474833232261977,0.17768344451182536,0.06306852637962401,0.045178896300788356,0.04578532443905397,0.03456640388114009,0.019405700424499697,0.0351728320194057
E02000427,0.13293502613890965,0.2992282798108041,0.19716206123973115,0.06273338312173264,0.07244212098581031,0.05700771720189196,0.04804580532735873,0.02937515558874782,0.1010704505850137
E02000428,0.09580698055750761,0.21246193487936285,0.15226048254860622,0.06184118060435699,0.09369875849144998,0.10236589365190911,0.07800421644413212,0.052471304755211993,0.1510892480674631
